Unnamed: 0.1,Unnamed: 0,No,Date/Time,Date/time end,Altitude [m],Size fraction,Mass v [µg/m**3],Na+ [µg/m**3],[NH4]+ [µg/m**3],K+ [µg/m**3],Mg2+ [µg/m**3],Ca2+ [µg/m**3],Cl- [µg/m**3],[NO3]- [µg/m**3],[SO4]2- [µg/m**3],[C2O4]2- [µg/m**3],Br- [µg/m**3],C org [µg/m**3],EC [µg/m**3],TC [µg/m**3],Ca [ng/m**3],Ti [ng/m**3],V [ng/m**3],Cr [ng/m**3],Mn [ng/m**3],Fe [ng/m**3],Ni [ng/m**3],Cu [ng/m**3],Zn [ng/m**3],Pb [ng/m**3],As [ng/m**3],Se [ng/m**3],Sr [ng/m**3],Rb [ng/m**3],Ba [ng/m**3],La [ng/m**3],Ce [ng/m**3]
10185488,12890417,1087,2010-01-18 05:47:33,2011-02-17 00:13:19,42,0.05 - 0.14 µm,17.358,2.6947,0.0287,0.0001,0.1988,0.0689,6.1738,0.2342,0.0,0.0101,0.0042,0.314,0.046,0.178,1159.5,85.4966,1.0853,0.7048,5.7896,0.0,0.0072,0.388,0.0,0.0,0.0573,0.0,3.9041,0.0,2.8374,0.0,0.0
14235851,8775690,1220,2010-12-12 01:09:04,2010-04-07 10:37:54,42,0.14 - 0.42 µm,17.358,1.1181,0.0255,0.1492,0.1406,0.02325,2.3478,0.188,1.2135,0.0223,0.0,0.0,0.012,0.307,329.06,9.8075,3.0123,0.0,18.6721,0.0,0.9771,0.01,1.106,0.0,0.0,0.0,0.0,2.4246,9.6943,2.2222,0.0
3354210,2008702,1115,2012-01-07 17:14:50,2011-08-14 08:39:10,42,3.5 - 10 µm,35.497,0.0,0.0322,0.0546,0.1958,0.41388,1.9377,0.0262,1.4929,0.0379,0.0042,0.463,0.049,0.0,656.1,0.0,0.8268,5.8128,0.0048,361.4919,0.0072,0.388,1.106,0.5178,0.0,0.173,16.1789,0.9458,6.2324,0.0,0.57
10523202,15119551,1149,2010-01-23 04:38:49,2010-08-10 18:24:58,42,3.5 - 10 µm,31.639,1.1225,0.0128,0.0001,0.0427,0.29903,2.7345,0.0006,0.1412,0.0041,0.0032,0.0,0.0,0.214,473.99,0.0,0.0,0.0,5.7381,0.0,0.0072,0.01,2.058,0.0,0.0,0.0,5.4036,0.0,0.0,3.8378,0.776
12348000,7466951,1311,2011-03-07 15:43:39,2011-02-17 00:13:19,42,0.05 - 0.14 µm,44.767,1.9208,0.0213,0.0341,0.2967,0.64323,1.9377,0.0006,0.0,0.0,0.0243,0.259,0.049,0.003,0.0,28.3438,0.0,0.0,41.697,0.0,0.0072,0.909,2.667,0.5178,0.1387,0.1009,5.0209,0.1555,6.2324,1.722,2.263
7702441,9112162,1184,2010-03-15 08:38:46,2010-10-29 03:03:47,42,0.14 - 0.42 µm,42.415,2.5082,0.0,0.0546,0.1406,0.56459,2.5302,0.0006,1.2606,0.007,0.0,0.259,0.01,0.307,329.06,39.5703,1.5895,0.0,5.2101,0.0,0.0072,0.01,0.855,0.1001,0.1309,0.0,10.8681,0.0,6.2324,0.6454,2.127
1441026,6634100,1499,2012-01-01 07:21:34,2011-02-17 00:13:19,42,0.05 - 0.14 µm,0.009,1.1181,0.0649,0.0079,0.0,0.26449,4.1083,0.5177,0.0,0.0425,0.0042,0.359,0.061,0.381,329.06,100.4765,0.0,2.4057,5.7896,0.0,0.0821,0.456,1.246,0.0,0.1858,0.1237,20.8941,0.7628,6.2324,3.95,4.449
2842641,15154450,1072,2010-01-11 21:31:54,2011-01-08 23:18:01,42,3.5 - 10 µm,14.68,1.1181,0.0161,0.1251,0.3296,0.19573,0.6329,0.1369,0.9826,0.0095,0.01,0.027,0.007,0.307,700.43,28.2838,0.1191,2.6741,0.0048,215.1797,0.0116,0.036,1.15,0.0,0.1038,0.0,5.0209,0.0,0.3911,1.722,0.421
13521035,15009430,964,2010-01-16 04:22:01,2010-07-25 20:24:27,42,1.2 - 3.5 µm,16.183,1.1181,0.0065,0.0546,0.1383,0.28245,8.3382,0.2202,0.3388,0.0003,0.0042,0.221,0.041,0.0,329.06,0.0,0.0,2.9314,1.2736,58.7316,0.0752,0.771,0.996,0.187,0.0,0.0251,3.9642,0.2093,7.3549,1.722,3.333
797653,11346295,1265,2012-02-03 21:41:09,2010-08-21 14:42:41,42,1.2 - 3.5 µm,12.377,3.1339,0.0499,0.016,0.0387,0.28245,0.0028,0.1917,0.7166,0.0173,0.0163,0.0,0.0,0.965,952.34,68.8812,0.8268,0.0,27.4549,346.0417,0.0072,0.388,0.0,0.5178,0.1919,0.1051,26.6953,0.786,23.9418,0.0,1.986
14895113,6077377,1044,2010-01-13 20:09:53,2010-10-02 17:27:45,42,0.14 - 0.42 µm,28.287,2.0559,0.0099,0.0546,0.3003,0.51247,3.5577,0.0006,1.0236,0.0101,0.0042,0.306,0.0,0.375,770.53,28.2838,0.8153,0.7971,5.7896,351.6174,0.0072,0.959,1.106,0.5178,0.0,0.0697,7.2943,0.0,0.0,0.0,0.651
16657264,7609479,1154,2010-04-14 22:53:29,2010-06-23 01:49:10,42,0.42 - 1.2 µm,30.012,1.8526,0.022,0.0302,0.3297,0.19608,2.6166,0.0006,0.0,0.0101,0.0042,0.266,0.0,0.307,987.4,31.8429,1.1427,0.0,8.2882,553.5144,0.476,0.392,0.0,0.0,0.082,0.0431,4.1461,0.0,6.2324,0.0,0.685
2778447,12078653,1158,2010-05-04 18:38:03,2010-02-14 00:08:30,42,1.2 - 3.5 µm,12.031,0.0,0.0033,0.0001,0.226,0.11127,1.9377,0.1917,0.5901,0.0069,0.0042,0.632,0.038,0.0,329.06,0.0,1.8819,0.0,0.0048,634.3869,0.6674,0.899,0.0,0.5178,0.0,0.0167,6.1388,0.7628,0.0,6.5473,2.673
2996769,3556919,1105,2010-01-14 18:18:15,2010-04-11 00:27:26,42,0.42 - 1.2 µm,14.116,1.3834,0.0042,0.0269,0.0,0.59189,1.9377,0.4041,0.5901,0.005,0.0,0.299,0.069,0.054,329.06,30.7276,1.4182,0.7674,3.8868,570.0437,0.2315,0.302,0.718,0.204,0.0,0.0294,8.0844,0.0,1.4133,1.722,0.704
12130432,15930192,969,2011-11-19 21:16:00,2011-05-10 12:55:12,42,0.05 - 0.14 µm,17.358,1.6038,0.0427,0.0001,0.0226,0.53692,0.0028,0.0006,0.8182,0.0101,0.0,0.259,0.145,0.307,0.0,202.6498,0.8268,0.0,25.1353,0.0,0.3857,0.578,0.0,1.2911,0.1845,0.0431,11.4335,3.3913,15.5481,1.722,1.032
13617555,15139941,1209,2010-06-23 19:01:08,2010-10-05 15:12:06,42,0.42 - 1.2 µm,58.602,1.5305,0.022,0.0983,0.2441,0.5562,1.3381,0.2576,0.5901,0.0019,0.0145,0.474,0.076,0.307,625.21,0.0,0.8268,0.8978,0.0048,0.0,0.0072,0.349,0.749,0.0,0.0905,0.1464,14.6676,0.0,6.2324,1.722,1.032
1529258,16511683,1124,2011-05-09 20:45:10,2010-08-06 10:03:55,42,3.5 - 10 µm,51.023,1.1181,0.0293,0.0038,0.1406,0.40742,3.1765,0.3477,0.0361,0.0101,0.0042,0.472,0.126,0.0,329.06,28.2838,0.1127,2.9991,5.7896,346.0417,1.1151,0.082,3.789,1.7433,0.076,0.0,0.0,0.5192,9.51,0.1248,3.592
1725857,14688280,1232,2011-03-28 10:52:20,2011-04-15 12:52:59,42,1.2 - 3.5 µm,42.484,1.4903,0.0,0.0224,0.2086,0.21059,1.9377,0.2665,0.5901,0.0085,0.0,0.608,0.092,0.307,0.0,28.2838,0.0,2.43,0.0048,208.9512,1.0626,0.388,2.68,0.5178,0.0,0.0751,0.0,0.7992,0.0,1.722,0.0
13122575,16645379,1472,2011-08-20 16:16:20,2011-07-09 06:26:08,42,0.05 - 0.14 µm,10.306,1.7907,0.022,0.0738,0.1406,0.21837,0.0028,0.4229,0.2377,0.0033,0.0086,0.619,0.0,0.372,986.66,28.2838,1.9614,0.3584,0.0048,1180.5262,0.3857,1.118,1.106,0.5178,0.039,0.0431,0.8023,0.0,0.0,1.0438,2.517
5188330,7442685,1249,2011-12-31 04:04:22,2010-07-31 05:52:05,42,1.2 - 3.5 µm,12.136,1.3837,0.022,0.0377,0.1165,0.10575,0.0028,0.1917,0.7651,0.0232,0.0,0.259,0.009,0.336,463.4,13.2751,0.322,0.0,0.0048,346.0417,0.3857,1.373,0.0,0.4867,0.076,0.0,13.6979,3.8218,28.2931,0.0,2.035
16771338,13168779,988,2010-01-13 08:53:32,2010-06-27 09:24:28,42,3.5 - 10 µm,17.095,1.1181,0.031,0.1047,0.1193,0.6212,0.0028,0.0006,0.2782,0.0,0.0036,0.647,0.049,0.101,252.53,4.7156,0.0,3.4409,11.0476,97.0453,0.0719,0.062,0.326,0.2181,0.076,0.0377,0.0,0.0,0.0,1.722,1.032
12566702,9241300,1322,2010-10-20 06:39:46,2011-02-17 00:13:19,42,0.42 - 1.2 µm,17.358,1.44,0.0094,0.1006,0.2795,0.4484,2.1375,0.0308,0.0,0.0101,0.0026,0.259,0.049,0.0,143.66,53.6413,1.4008,2.279,0.0048,0.0,1.4174,0.567,1.106,0.7961,0.0,0.1762,0.0,0.0,11.0143,0.0,0.371
3767361,4736995,1263,2012-01-07 15:33:12,2010-09-21 02:15:59,42,1.2 - 3.5 µm,49.231,0.0,0.0877,0.0907,0.1624,0.00125,0.853,0.1917,0.2662,0.0,0.0053,0.0,0.111,0.0,1018.42,0.0,1.4854,0.0367,0.0048,2318.0993,0.0072,0.01,1.123,2.7657,0.1556,0.0431,23.7488,0.0,6.2324,0.0,1.032
12460120,4847316,1191,2010-04-26 01:17:04,2010-11-22 17:15:38,42,3.5 - 10 µm,41.591,3.0174,0.0154,0.021,0.3332,0.28245,1.6339,0.1844,0.0,0.0051,0.0,0.225,0.049,0.287,247.77,0.0,1.1688,0.9752,5.7896,121.8994,0.3857,0.01,0.491,0.5178,0.0239,0.0,0.0,0.3001,4.0589,1.722,1.121
13635256,7557539,975,2010-05-15 05:14:43,2011-02-16 01:39:31,42,3.5 - 10 µm,9.834,1.9361,0.0221,0.0407,0.2456,0.28245,3.4742,0.121,0.5463,0.0101,0.0246,0.591,0.104,0.157,329.06,58.5789,0.0,1.6649,16.1545,346.0417,0.2028,0.495,2.768,0.0,0.0,0.114,10.3272,0.4533,9.5841,1.722,0.0
3870901,12654479,1279,2011-12-08 17:54:14,2010-11-29 03:16:37,42,1.2 - 3.5 µm,46.431,1.1181,0.0084,0.0256,0.0,0.00125,0.0028,0.1917,0.362,0.0179,0.0,0.159,0.166,0.307,329.06,62.3465,0.0,0.8978,12.5789,720.2394,0.0072,0.698,2.368,2.0238,0.076,0.0755,10.3571,0.6976,6.2324,0.0,0.0
8208977,1853740,1196,2010-01-17 11:49:27,2011-02-17 00:13:19,42,1.2 - 3.5 µm,29.693,2.2306,0.0331,0.163,0.1587,0.28245,0.4982,0.0006,1.1255,0.0,0.0088,0.731,0.029,0.238,329.06,0.0,2.1503,0.0,7.1339,642.6663,0.3857,0.352,1.106,0.0,0.0099,0.0431,5.0209,0.0,6.2324,4.3523,0.411
14045831,10516970,1116,2010-02-16 18:56:34,2010-05-20 17:28:24,42,0.05 - 0.14 µm,17.358,2.4363,0.0045,0.1481,0.1406,0.26395,3.655,0.2688,0.251,0.0067,0.0013,0.086,0.049,0.391,329.06,0.0,0.8268,0.3664,9.2955,626.0954,0.0312,0.116,0.0,0.0,0.0,0.0525,0.0,0.0,5.0517,2.8269,2.149
7661547,16374641,1321,2011-09-24 04:15:04,2011-02-17 00:13:19,42,0.42 - 1.2 µm,17.358,0.0,0.0537,0.1125,0.2414,0.00125,1.825,0.1917,0.5901,0.0211,0.0024,0.525,0.139,0.307,1275.26,92.1354,0.0769,0.0892,0.0048,1098.6451,2.3496,1.423,1.909,0.5178,0.076,0.0539,0.8876,0.0,0.0,4.7475,1.032
67372,15392069,1220,2010-01-20 07:51:19,2010-04-26 12:09:53,42,0.14 - 0.42 µm,32.967,2.9231,0.0038,0.0546,0.1671,0.28245,2.291,0.0981,0.6032,0.0,0.0042,0.179,0.0,0.406,329.06,0.0,0.9598,1.9734,5.7896,0.0,0.0451,0.654,1.207,0.0,0.0,0.043,0.0,0.7264,1.8902,2.0917,1.633
16236467,11431453,1233,2011-08-10 21:38:46,2010-10-29 18:18:57,42,0.14 - 0.42 µm,35.321,1.1405,0.0289,0.0001,0.3489,0.29963,0.0028,0.0006,0.0,0.0195,0.003,0.092,0.089,0.283,154.09,27.8447,1.1921,1.2046,29.1861,346.0417,0.8326,0.01,0.694,0.0,0.2788,0.1191,26.9887,0.7628,6.2324,5.8074,3.061
10926420,5806138,940,2010-03-18 09:39:05,2010-11-23 23:04:40,42,0.14 - 0.42 µm,6.888,0.576,0.0167,0.1772,0.1406,0.5264,4.7669,0.1886,0.4281,0.01,0.0038,0.259,0.016,0.356,846.81,0.0,0.8268,0.954,2.9243,793.1089,0.2255,0.388,0.0,0.0,0.005,0.0289,0.0,0.0,0.0,4.9894,1.555
1147402,5900109,1101,2010-02-10 15:02:23,2011-02-22 02:23:45,42,3.5 - 10 µm,23.571,2.5281,0.0214,0.0889,0.1044,0.24495,5.314,0.1622,0.8485,0.0088,0.0052,0.27,0.036,0.307,524.23,0.0,0.5237,0.7389,8.8959,0.0,0.0072,0.42,1.106,0.6316,0.076,0.0,0.0,1.4097,3.4043,1.722,0.632
12545857,13474908,1151,2010-11-02 16:48:20,2011-05-21 00:29:43,42,1.2 - 3.5 µm,20.824,2.9642,0.0306,0.0167,0.4222,0.32238,0.8066,0.171,0.0503,0.0134,0.0042,0.409,0.0,0.501,329.06,124.0602,0.0,0.8978,10.2541,355.1251,0.2845,0.01,0.0,0.0,0.1676,0.0419,18.607,0.0,6.2324,1.722,0.189
13785365,5395584,1220,2010-09-10 02:28:16,2011-01-02 14:38:57,42,0.42 - 1.2 µm,2.067,0.0,0.0166,0.0488,0.0,0.28245,2.6113,0.3531,0.1863,0.0191,0.0119,0.0,0.019,0.463,536.82,36.8252,0.0,1.2881,0.66,0.0,0.0534,0.11,2.292,0.5178,0.1028,0.0,4.4745,0.0,1.6547,0.0,0.796
1246045,1083803,1393,2011-08-30 23:59:28,2011-02-17 00:13:19,42,1.2 - 3.5 µm,88.261,1.0317,0.0554,0.0546,0.2111,0.00125,1.9377,0.0788,0.5901,0.0,0.002,0.507,0.049,0.096,0.0,5.4179,0.0,0.8314,5.7896,456.2081,0.0072,0.01,1.328,0.687,0.076,0.0,0.0,3.4436,15.3148,1.9108,0.0
2790534,15112018,1220,2010-06-23 05:56:23,2011-01-16 17:15:24,42,1.2 - 3.5 µm,19.092,1.7209,0.022,0.055,0.0552,0.00125,1.9377,0.2908,0.8291,0.0101,0.003,0.259,0.049,0.181,1152.84,0.0,0.0698,0.0554,8.9064,346.0417,0.4652,0.01,1.106,0.5965,0.0,0.0559,0.0,0.7628,0.0,0.0,0.0
10190253,4046549,1200,2011-12-26 11:40:29,2011-06-16 12:07:48,42,0.05 - 0.14 µm,17.358,1.1181,0.0,0.0546,0.1206,0.00125,8.1592,0.0421,0.453,0.0284,0.0042,0.259,0.0,0.0,0.0,48.2257,0.0,0.0,26.4927,1595.1018,1.7133,0.294,1.503,0.0,0.076,0.0,17.3592,0.0,0.0,2.5275,4.016
11574313,6039996,1112,2010-04-25 10:32:27,2011-02-17 00:13:19,42,0.42 - 1.2 µm,20.8,0.0374,0.0159,0.0038,0.0992,0.04756,1.8796,0.0891,0.8689,0.0,0.0042,0.416,0.023,0.363,0.0,1.8514,0.0,0.0,0.0048,0.0,0.125,0.01,0.0,0.5178,0.1238,0.0,0.0,0.4577,10.9153,0.0,0.83
13315022,11572338,1220,2010-03-02 22:34:24,2011-04-08 21:45:22,42,0.42 - 1.2 µm,17.358,2.131,0.0085,0.118,0.2284,0.00125,3.4677,0.2204,0.2263,0.0004,0.0225,0.239,0.0,0.268,329.06,0.0,0.5396,2.3134,5.7896,346.0417,0.8638,0.244,0.0,0.5178,0.0,0.0,6.496,0.0,16.2606,1.6559,0.0
4053840,9082398,1107,2010-06-23 07:06:21,2010-12-05 15:41:06,42,1.2 - 3.5 µm,0.009,0.887,0.0137,0.0282,0.3731,0.28245,3.7344,0.1917,0.5901,0.0101,0.0042,0.259,0.0,0.082,0.0,0.0,1.8485,0.2572,7.4856,0.0,0.8006,0.388,0.0,0.0,0.1655,0.0,0.4353,0.0,6.2324,2.0862,0.0
8987995,14517137,1367,2012-02-09 12:16:40,2010-08-09 00:51:22,42,0.05 - 0.14 µm,34.373,2.5386,0.0,0.0001,0.1406,0.00125,0.5194,0.3516,1.186,0.0101,0.0,0.336,0.049,0.307,0.0,61.5582,0.8268,3.5147,5.7896,0.0,0.0072,1.793,0.397,0.7433,0.1173,0.0,36.0184,5.7606,32.3197,1.722,0.0
13009144,7292808,967,2010-07-28 23:16:13,2011-02-17 00:13:19,42,1.2 - 3.5 µm,35.599,1.2686,0.0072,0.0932,0.2249,0.00125,0.0028,0.1417,0.4829,0.009,0.0198,0.259,0.049,0.363,742.2,0.0,0.4108,0.8978,5.8787,0.0,0.0839,0.652,1.494,0.5178,0.076,0.009,0.0,0.0,15.8358,0.0208,0.676
15820173,3937178,1073,2010-06-04 01:20:22,2011-02-25 07:12:07,42,1.2 - 3.5 µm,0.009,2.874,0.0156,0.0546,0.3287,0.39595,1.4395,0.0725,0.4203,0.0101,0.0042,0.0,0.007,0.307,329.06,0.0,1.4995,1.0285,0.0048,506.3679,0.0072,0.516,0.329,0.0,0.0867,0.0039,0.0,0.0,0.0,7.2731,1.137
7843501,9484172,1539,2012-02-20 11:58:00,2011-03-16 01:23:54,42,0.14 - 0.42 µm,17.358,2.9728,0.0285,0.0708,0.105,0.31853,0.0028,0.2954,1.0063,0.022,0.0183,0.377,0.0,0.627,329.06,221.8594,0.0,0.0,31.6576,0.0,0.0072,0.513,0.466,0.0,0.18,0.0094,10.0671,6.159,0.0,0.0,1.032
10665594,9790579,1220,2011-03-02 05:25:49,2011-05-05 10:18:30,42,0.14 - 0.42 µm,45.834,0.0,0.0482,0.0367,0.1406,0.28245,0.0028,0.2864,1.0249,0.0268,0.0071,0.328,0.037,0.528,1013.05,118.8686,2.1646,0.0,0.0048,16.0008,0.3857,1.767,1.725,1.7079,0.0,0.0369,3.0287,1.5317,10.4006,1.722,2.164
15578859,4439551,1153,2010-09-15 22:24:20,2010-10-11 22:54:19,42,3.5 - 10 µm,0.009,0.4544,0.022,0.0546,0.1406,0.28245,1.9377,0.2753,0.5901,0.0101,0.0042,0.0,0.06,0.307,973.99,128.053,1.6907,0.0,0.0048,746.0838,0.0072,0.01,1.106,2.8107,0.0806,0.0168,2.493,0.7628,6.2324,1.722,1.17
2961589,3961357,1236,2010-11-26 15:13:03,2011-02-17 00:13:19,42,3.5 - 10 µm,31.926,1.4246,0.022,0.058,0.305,0.85458,6.357,0.5881,0.0,0.0152,0.0031,0.333,0.033,0.129,329.06,28.2838,0.668,2.3721,0.0048,807.3829,0.3857,0.01,1.425,3.1077,0.1452,0.0,5.0209,0.7698,6.2324,1.722,0.0
10385939,15167849,1271,2011-03-23 18:24:03,2011-02-17 00:13:19,42,1.2 - 3.5 µm,23.662,0.0,0.0127,0.0591,0.0,0.54772,2.0407,0.3166,0.5901,0.0112,0.0121,0.458,0.049,0.307,1250.45,0.0,0.353,2.2814,1.688,0.0,0.8168,0.01,1.18,1.021,0.0,0.061,10.5712,4.8251,6.2324,4.5443,5.128
13085688,3796439,1146,2010-08-23 22:27:06,2011-04-22 02:12:58,42,0.14 - 0.42 µm,21.386,1.6414,0.0254,0.0546,0.1406,0.04462,0.0028,0.2513,0.7725,0.0004,0.0039,0.259,0.089,0.632,0.0,0.0,0.1505,0.8978,5.7896,0.0,0.5977,0.388,1.237,0.0522,0.0,0.0,5.0209,2.0356,11.3841,0.698,0.0
7462967,3139194,1257,2010-06-28 12:39:00,2011-02-17 00:13:19,42,0.14 - 0.42 µm,17.358,0.7241,0.0222,0.1032,0.0628,0.28245,1.9007,0.3854,0.4093,0.0,0.0,0.259,0.0,0.307,0.0,28.2838,0.6111,1.3177,0.0048,0.0,0.3857,0.01,2.235,0.8573,0.0,0.0431,3.0731,0.0,0.0,1.722,1.86
11785559,13769871,1220,2011-05-01 03:31:24,2011-02-17 00:13:19,42,1.2 - 3.5 µm,35.32,3.1669,0.0,0.1402,0.2997,0.00125,0.5501,0.0951,0.5906,0.01,0.0124,0.187,0.049,0.0,0.0,0.0,0.0,0.0,2.6316,346.0417,0.4195,0.388,0.0,0.5178,0.0,0.2122,0.0,0.0,6.2324,2.5475,0.0
16017451,15547031,1108,2010-04-23 03:23:15,2010-08-01 23:08:52,42,0.42 - 1.2 µm,29.807,0.0,0.022,0.0001,0.0011,0.40864,2.7117,0.0522,0.2255,0.0104,0.0,0.0,0.0,0.491,329.06,8.1192,0.8264,2.2848,0.0048,181.3158,0.1812,0.496,0.242,0.2277,0.0,0.1117,20.3606,0.6319,6.2324,0.1182,1.032
987777,9590087,1329,2010-07-26 05:56:36,2010-07-31 07:20:57,42,3.5 - 10 µm,14.522,1.6217,0.0,0.1252,0.0,0.68329,3.0846,0.3056,0.2518,0.0,0.0187,0.308,0.005,0.445,1128.75,28.2838,0.8268,0.9586,4.8675,0.0,0.3857,0.01,0.0,0.0,0.0,0.1451,0.0,0.0,16.3113,1.722,0.0
12336396,9985199,1034,2010-02-10 01:34:42,2010-11-17 12:13:39,42,0.05 - 0.14 µm,0.009,1.1181,0.0117,0.1008,0.1406,0.20191,1.9377,0.1917,0.0,0.0075,0.0131,0.259,0.025,0.156,263.38,82.5456,1.0122,0.0,4.4655,346.0417,0.1923,0.388,0.0,0.6431,0.0,0.0,4.1547,0.1697,19.5284,0.0,0.0
10207136,11358475,1220,2011-07-26 11:06:30,2010-12-07 18:49:44,42,1.2 - 3.5 µm,17.358,0.903,0.0051,0.0546,0.1406,0.26513,4.955,0.1917,0.4429,0.0132,0.0,0.163,0.117,0.15,322.92,46.467,0.8268,0.0,11.0562,2399.2042,0.159,0.278,2.138,0.5178,0.3501,0.0431,12.5837,3.9128,4.6643,5.5874,1.396
3015761,8774010,990,2010-01-14 10:54:04,2010-09-23 16:06:54,42,3.5 - 10 µm,7.205,2.2067,0.0057,0.071,0.6807,0.00125,1.8463,0.1917,0.701,0.0,0.0,0.0,0.093,0.119,191.13,5.6469,1.4197,0.4024,0.0048,0.0,0.0072,0.388,1.805,0.0,0.0,0.0431,0.0,0.0,0.0,1.0407,0.041
6036293,12313611,1220,2012-02-10 16:28:22,2011-03-22 18:54:54,42,1.2 - 3.5 µm,54.944,1.1181,0.022,0.0001,0.451,0.53835,0.0028,0.4493,0.1495,0.0286,0.0,0.656,0.049,0.281,0.0,0.0,0.8268,0.0375,10.2645,346.0417,0.6084,1.25,1.6,0.5178,0.3751,0.2133,5.0209,0.0,0.0,0.0,2.553
1577654,5432128,1220,2011-09-06 10:08:32,2010-06-11 22:27:53,42,0.14 - 0.42 µm,0.009,1.6839,0.0475,0.0652,0.1388,0.43724,2.1282,0.0362,0.3255,0.0078,0.0042,0.259,0.049,0.307,0.0,96.6286,0.8174,0.8978,21.5457,2027.6505,0.0072,0.388,6.613,0.0,0.2325,0.0,0.0,2.8602,1.9431,1.722,2.507
9227425,14725083,1189,2011-12-23 08:28:13,2011-07-12 07:17:14,42,0.14 - 0.42 µm,17.358,2.216,0.0507,0.0001,0.5839,0.00125,0.0028,0.1387,0.2699,0.0084,0.0098,0.259,0.269,0.307,329.06,0.0,3.5662,0.0,0.0048,287.4928,0.0072,0.388,3.081,0.5178,0.1652,0.0431,5.0209,1.3932,3.6864,1.722,1.032
15815180,11884773,1225,2011-06-05 03:32:29,2011-02-17 00:13:19,42,3.5 - 10 µm,14.079,0.0506,0.0088,0.1219,0.0871,0.65277,0.0028,0.0006,0.1928,0.0,0.0042,0.113,0.049,0.786,335.61,0.0,0.8268,0.8978,0.0048,346.0417,1.4528,0.443,1.057,1.8837,0.1339,0.0253,5.0209,0.3475,6.2324,1.722,0.0
15071586,12864625,1143,2010-04-06 20:59:16,2010-11-05 11:18:21,42,0.14 - 0.42 µm,29.929,0.0,0.022,0.0546,0.1612,0.29171,6.7723,0.4078,0.5838,0.0221,0.0002,0.0,0.076,0.307,602.78,0.0,0.3545,0.8978,5.7896,346.0417,0.4612,0.01,1.754,0.0,0.0,0.0431,8.0123,1.8258,0.0,3.4708,0.819
14210148,3063688,1069,2010-01-24 20:54:48,2010-06-17 13:57:44,42,0.42 - 1.2 µm,13.643,0.2418,0.0145,0.0541,0.3227,0.17497,1.7231,0.0248,0.5901,0.0094,0.0,0.089,0.019,0.236,643.39,41.8966,0.8268,1.4951,5.7896,757.3758,0.0072,0.01,0.61,0.5178,0.045,0.0431,7.1409,0.0,6.2324,0.0,1.032
8357356,3761935,1220,2012-02-20 11:58:00,2011-02-17 00:13:19,42,0.05 - 0.14 µm,111.244,0.0424,0.0547,0.0747,0.1406,0.28245,0.0028,0.1862,0.6665,0.02,0.0,0.113,0.0,0.553,329.06,28.2838,0.8268,0.0,4.3632,0.0,0.0072,1.547,1.106,0.0,0.5385,0.0431,22.6779,3.3865,27.0341,2.6578,1.055
2036373,10684564,1220,2010-01-22 15:10:58,2011-02-17 00:13:19,42,0.05 - 0.14 µm,27.542,2.3263,0.0237,0.0308,0.5257,0.00125,4.2467,0.1358,0.2639,0.008,0.0,0.0,0.032,0.271,329.06,37.6378,0.2269,2.7236,5.0941,362.846,0.0072,0.099,0.052,1.2615,0.0794,0.0,1.4104,0.0,6.2324,1.9447,2.032
1926600,502248,1048,2010-01-11 18:09:41,2011-01-23 12:01:09,42,0.42 - 1.2 µm,0.009,1.648,0.0,0.1329,0.236,0.41413,4.9901,0.2555,0.3577,0.0179,0.005,0.259,0.001,0.09,329.06,0.0,0.8268,1.509,7.3053,104.8894,0.5648,0.76,1.106,0.5191,0.0335,0.0452,0.0,0.0,5.7299,0.5131,3.635
13342749,15518002,1064,2010-09-09 02:09:24,2011-02-17 00:13:19,42,0.05 - 0.14 µm,10.398,4.049,0.0513,0.1097,0.0075,0.26257,0.0028,0.1917,0.6805,0.0024,0.0071,0.259,0.057,0.143,366.81,9.8012,0.0,2.1329,5.7896,346.0417,0.3558,0.388,0.354,1.5945,0.0079,0.0431,0.0,0.7628,2.3612,0.0,2.005
16388330,7109846,1220,2012-02-20 11:58:00,2011-02-14 00:24:43,42,0.42 - 1.2 µm,65.117,1.2001,0.0645,0.0182,0.0996,1.14875,4.2782,0.4857,0.5901,0.0067,0.0,0.259,0.049,0.17,329.06,215.6273,0.8268,4.7857,0.0048,346.0417,0.0072,0.01,0.836,4.717,0.1618,0.0399,0.0,2.3912,6.2324,0.0,5.452
9390202,6244259,1293,2011-10-08 23:32:46,2010-08-30 22:06:14,42,0.05 - 0.14 µm,109.221,0.3288,0.0602,0.0442,0.0,0.43988,1.9377,0.4591,0.336,0.0109,0.0004,0.429,0.123,0.171,0.0,16.0948,0.8268,0.0,17.8724,346.0417,2.5483,0.388,1.106,0.5178,0.0295,0.0741,28.1928,0.7628,22.4881,2.191,0.0
15689720,9952619,1210,2010-06-25 03:47:40,2010-05-17 20:18:04,42,0.05 - 0.14 µm,17.358,2.809,0.0021,0.0624,0.1205,0.00125,5.1502,0.1917,1.9181,0.0101,0.0126,0.259,0.049,0.059,329.06,31.8774,2.082,0.4536,3.9541,471.8554,0.085,1.068,0.0,0.5824,0.0,0.0272,3.7543,0.0789,0.0,4.2065,1.514
