No,Date/Time,Altitude [m],Size fraction,Mass v [µg/m**3],Na+ [µg/m**3],[NH4]+ [µg/m**3],K+ [µg/m**3],Mg2+ [µg/m**3],Ca2+ [µg/m**3],Cl- [µg/m**3],[NO3]- [µg/m**3],[SO4]2- [µg/m**3],[C2O4]2- [µg/m**3],Br- [µg/m**3],C org [µg/m**3],EC [µg/m**3],TC [µg/m**3],Ca [ng/m**3],Ti [ng/m**3],V [ng/m**3],Cr [ng/m**3],Mn [ng/m**3],Fe [ng/m**3],Ni [ng/m**3],Cu [ng/m**3],Zn [ng/m**3],Pb [ng/m**3],As [ng/m**3],Se [ng/m**3],Sr [ng/m**3],Rb [ng/m**3],Ba [ng/m**3],La [ng/m**3],Ce [ng/m**3],Duration,Date/time end
895414,2011-11-13 06:18:12,42,1.2 - 3.5 µm,14.121,1.8927,0.0,0.0001,0.0944,0.07959,1.7564,0.0325,1.3519,0.0151,0.0,0.142,0.106,0.323,2476.39,100.6404,0.0535,0.4757,9.0457,0.0,0.0413,0.422,0.781,0.0,0.0443,0.0,6.9915,0.0,0.0,0.2106,0.0,95577.0,2011-11-14 08:51:09
12309764,2010-01-11 16:30:00,42,0.42 - 1.2 µm,0.009,0.0,0.0017,0.0001,0.0,0.09387,1.2622,0.0513,0.3894,0.0306,0.0,0.0,0.106,0.174,186.82,18.9017,0.2376,0.6826,0.0048,154.9235,0.1629,0.383,3.245,0.0,0.7746,0.0102,11.5344,0.7411,0.0,1.4083,0.0,101209.0,2010-01-12 20:36:49
1988029,2011-03-02 10:54:18,42,0.05 - 0.14 µm,1.643,0.756,0.0035,0.0516,0.0003,0.05586,1.385,0.0076,0.1484,0.0096,0.0,0.372,0.091,0.098,70.78,171.6728,0.0,0.7333,0.0048,0.0,0.0906,0.246,4.412,0.0336,0.0426,0.2299,175.998,9.3607,0.0,1.1028,0.0,89397.0,2011-03-03 11:44:15
6016926,2011-02-22 10:32:40,42,3.5 - 10 µm,8.999,3.5206,0.0167,0.003,0.0,0.11718,6.3206,0.0006,0.1205,0.0061,0.0,0.366,0.0,0.283,1490.56,107.8333,0.3687,7.3133,2.5636,105.0909,0.0608,0.051,0.745,0.0,0.0,0.0758,34.3035,0.6233,1.039,0.8464,0.0,90647.0,2011-02-23 11:43:27
10699572,2012-02-20 11:58:00,42,3.5 - 10 µm,6.449,0.1355,0.0039,0.0302,0.0514,0.17788,17.2417,0.0006,0.6587,0.035,0.0,0.0,0.175,0.518,1695.77,18.6269,0.6502,0.5046,2.1914,15.5592,0.0072,0.198,0.0,0.0,3.0484,0.004,0.9627,0.0,8.7882,1.364,0.0,73198.0,2012-02-21 08:17:58
14727735,2012-02-04 11:46:05,42,0.05 - 0.14 µm,0.009,0.5453,0.0108,0.0037,0.0557,0.00125,3.8876,0.0006,0.2671,0.0062,0.0,0.154,0.034,0.327,19.22,22.6775,0.398,2.7833,0.0048,328.5148,0.0072,0.346,1.213,0.0,0.0,0.0,53.872,0.1973,0.0,6.5476,0.0,80448.0,2012-02-05 10:06:53
11453242,2012-02-20 11:58:00,42,3.5 - 10 µm,4.939,0.0,0.1182,0.1522,0.0074,0.08687,0.1912,0.1688,0.2525,0.0001,0.0017,0.109,0.012,0.854,310.03,94.0084,0.5199,0.0091,0.0048,98.2783,9.123,0.01,1.445,0.0,0.1134,0.0,2.87,0.6778,0.0,0.0,0.0,82324.0,2012-02-21 10:50:04
14687339,2010-05-07 10:30:03,42,0.42 - 1.2 µm,6.385,0.5096,0.0055,0.0001,0.0015,0.00125,6.5157,0.0667,0.1012,0.0,0.0,0.042,0.025,0.039,2451.36,6.2416,0.0,0.2146,0.0048,0.0,1.3251,0.01,0.987,0.2415,0.0,0.0214,5.3057,0.5991,2.1274,0.0,0.0,93812.0,2010-05-08 12:33:35
9185767,2012-02-20 11:58:00,42,0.42 - 1.2 µm,11.659,0.0,0.0227,0.0896,0.0,0.14188,0.3999,0.0006,0.0809,0.0037,0.0,0.449,0.042,0.513,532.58,0.0,0.0,1.3931,0.0048,270.2259,0.0072,0.343,6.337,0.4369,0.3854,0.0131,10.6134,0.3001,0.0,0.6486,0.271,91371.0,2012-02-21 13:20:51
10970759,2010-01-11 16:30:00,42,0.14 - 0.42 µm,8.363,0.3689,0.0,0.0271,0.1332,0.00125,0.7734,0.0437,0.1542,0.0034,0.0,0.099,0.025,0.226,1480.59,9.539,0.2005,0.5202,1.3204,169.0072,0.0072,1.553,1.505,0.4828,0.0,0.2815,1.988,0.5998,0.4736,0.9123,0.0,86076.0,2010-01-12 16:24:36
14017091,2012-02-20 11:58:00,42,0.42 - 1.2 µm,4.933,2.9171,0.0,0.0641,0.0,0.10717,4.0973,0.0736,0.5094,0.0054,0.0,0.0,0.012,0.139,0.0,7.8582,0.0967,0.3615,1.0937,0.0,0.5723,0.053,0.618,0.0,0.0843,0.0314,3.47,7.6103,0.0,0.3731,0.188,93678.0,2012-02-21 13:59:18
589322,2010-01-11 16:30:00,42,0.42 - 1.2 µm,9.615,1.0086,0.0013,0.3296,0.0235,0.00125,0.926,0.0685,0.2513,0.0325,0.0,0.267,0.025,0.331,2.45,15.8569,0.0,0.8507,0.0048,176.1575,0.0072,0.242,0.696,6.6016,0.0,0.0111,10.8872,0.0,0.56,0.0,0.0,89204.0,2010-01-12 17:16:44
11947633,2010-04-12 15:37:55,42,0.14 - 0.42 µm,0.009,1.6057,0.0082,0.0001,0.0637,0.00125,18.4824,0.0473,1.0482,0.0,0.0,0.0,0.01,0.934,0.0,3.1866,0.3148,2.1914,2.1171,0.0,0.2106,0.01,3.083,0.2282,0.0114,0.0121,2.269,0.1247,0.0,0.0254,0.0,83979.0,2010-04-13 14:57:34
12705012,2011-01-21 02:35:10,42,0.05 - 0.14 µm,52.852,0.5442,0.0,0.0856,0.0208,0.2986,4.0577,0.0317,0.0127,0.002,0.0,0.929,0.028,0.295,134.96,3.364,0.0694,0.2518,0.0048,164.9742,0.2993,0.01,0.979,1.0518,0.0,0.0247,2.1805,0.1236,0.3558,1.0208,0.0,87453.0,2011-01-22 02:52:43
8580901,2010-12-16 19:50:07,42,0.42 - 1.2 µm,1.458,0.2106,0.014,0.093,0.0,0.05824,0.6459,0.0588,0.692,0.0,0.0,0.881,0.22,0.098,0.0,0.0,0.2807,0.9021,0.0048,0.0,0.0072,0.157,2.648,0.0,0.3023,0.0486,2.4434,0.0,0.8761,0.0,0.0,99437.0,2010-12-17 23:27:24
16070063,2012-02-20 11:58:00,42,1.2 - 3.5 µm,10.531,0.1783,0.0019,0.1277,0.0061,0.731,3.6382,0.0041,0.4892,0.0103,0.0003,0.001,0.0,0.194,161.52,13.3533,0.5124,0.811,0.0048,75.2651,0.0072,0.432,1.806,0.0,0.0,0.0057,26.7163,0.5661,0.0547,1.2433,0.0,84025.0,2012-02-21 11:18:25
1811028,2010-01-11 16:30:00,42,3.5 - 10 µm,0.009,0.1971,0.0003,0.0065,0.1728,0.01568,0.0028,0.0336,0.2737,0.0078,0.0,0.815,0.0,0.038,0.0,387.03,0.2714,0.3702,0.0048,48.383,0.1232,0.231,0.761,0.0,0.1999,0.0518,175.998,0.513,0.0,9.6291,0.0,95517.0,2010-01-12 19:01:57
10897628,2012-01-14 23:02:16,42,0.42 - 1.2 µm,0.052,2.2604,0.0,0.0001,0.0,0.15654,18.4727,0.0731,0.0595,0.0033,0.0,0.356,0.072,0.156,1872.32,16.3716,0.0,0.2322,0.0048,186.239,0.0072,0.186,1.419,0.0,0.1941,0.084,17.699,5.3043,0.0,1.1963,0.0,88211.0,2012-01-15 23:32:27
8942893,2010-03-03 12:55:26,42,3.5 - 10 µm,9.56,0.0,0.0126,0.01,0.3191,1.04856,0.4132,0.0827,0.3025,0.086,0.0,0.0,0.067,0.43,197.99,135.4706,1.6828,0.3591,1.6966,182.166,0.1793,0.21,1.15,0.2945,0.0299,0.0483,1.8327,0.1793,2.1189,8.2523,0.0,72183.0,2010-03-04 08:58:29
11910689,2011-11-22 06:06:24,42,0.14 - 0.42 µm,11.839,1.4275,0.0004,0.0259,0.0,0.05023,0.3494,0.1527,2.8497,0.0,0.0003,0.049,0.0,0.217,381.35,11.1651,0.0557,0.3274,0.0048,151.4688,0.0072,0.17,1.844,0.0,0.0211,0.0438,0.0,0.3323,0.0,0.3111,0.0,248774.0,2011-11-25 03:12:38
6314142,2011-11-17 08:34:52,42,1.2 - 3.5 µm,35.767,0.0,0.012,0.087,1.0805,0.05209,18.9148,0.3706,0.3745,0.0105,0.0009,0.039,0.106,0.18,0.0,91.7855,0.1317,0.8742,0.0048,0.0,1.1244,0.171,2.839,0.1586,0.1295,0.0408,2.7435,0.0,1.7527,0.0,0.094,86634.0,2011-11-18 08:38:46
7054215,2010-01-11 16:30:00,42,0.05 - 0.14 µm,0.088,2.7462,0.0072,0.2247,0.0,1.05397,2.2742,0.0433,2.9791,0.0,0.0026,1.408,0.082,0.211,0.0,1448.1932,0.0,0.0042,0.8533,100.4274,0.4946,0.014,0.928,0.0061,1.3295,0.0214,142.275,0.4271,32.4511,1.372,0.0,98342.0,2010-01-12 19:49:02
10635201,2010-01-11 16:30:00,42,0.14 - 0.42 µm,69.276,3.0156,0.0,0.0001,0.0,0.00125,14.4471,0.0006,1.191,0.005,0.0,0.159,0.01,0.213,136.47,10.8309,0.2405,8.8202,0.0048,788.4316,0.3454,0.155,0.911,0.0,0.0338,0.0023,2.5996,0.2017,0.8721,1.1703,0.0,70332.0,2010-01-12 12:02:12
9197165,2011-02-19 06:00:49,42,0.42 - 1.2 µm,9.779,2.1437,0.0735,0.0001,0.2466,1.07868,0.1948,0.2516,0.3965,0.0073,0.0,0.0,0.156,0.223,644.78,10.5586,0.4173,2.751,0.0048,185.8102,0.1729,0.166,4.326,0.0863,0.0665,0.1344,41.6721,0.3947,0.0,1.0716,0.0,84204.0,2011-02-20 05:24:13
7142763,2012-02-17 15:19:34,42,0.42 - 1.2 µm,4.965,0.0,0.0,0.0227,0.0,0.00125,6.8771,0.1193,0.2219,0.0,0.0,0.0,0.015,0.652,109.76,0.0,0.0,0.2754,0.0048,94.9243,0.0072,0.259,2.089,0.4775,0.1672,0.009,5.0108,0.7482,0.0,0.4466,0.0,7672.0,2012-02-17 17:27:26
6428049,2010-05-04 18:36:23,42,0.42 - 1.2 µm,7.444,0.3607,0.0,0.1807,0.0573,0.0647,0.3279,0.0276,0.6601,0.0088,0.0,0.245,0.032,0.0,768.22,0.1774,0.1046,0.3631,0.0048,0.0,0.3014,1.624,1.464,0.0,0.0268,0.0141,2.9554,4.5137,0.0,4.7515,0.0,103667.0,2010-05-05 23:24:10
5744294,2012-01-03 09:53:46,42,0.14 - 0.42 µm,49.034,0.584,0.0085,0.0303,0.0053,0.70889,1.1481,0.5322,1.2985,0.0145,0.0,0.087,0.0,0.311,186.7,3.7701,0.0,0.8646,0.0048,78.6721,0.0072,0.01,2.012,0.0,0.0191,0.1062,7.7181,0.0,0.0,0.0,0.03,0.0,2012-01-03 09:53:46
5036230,2010-05-14 07:46:52,42,1.2 - 3.5 µm,14.667,0.0,0.0,0.0001,0.0,0.61573,3.7857,0.0957,0.4639,0.0,0.0,0.006,0.117,0.592,73.71,117.9824,6.7409,0.2163,2.0131,108.1211,0.1801,0.01,4.433,0.1298,0.0,0.0656,3.0898,0.1085,0.0,0.0,0.0,81229.0,2010-05-15 06:20:41
3201283,2012-02-15 14:09:51,42,0.14 - 0.42 µm,32.599,0.0,0.0056,0.1266,0.0,0.2075,0.8971,0.06,0.2919,0.067,0.0026,0.059,0.0,0.235,160.47,0.0,0.0116,0.507,0.0048,63.8766,0.0072,1.063,0.362,0.6216,0.0,0.0755,38.7268,0.7905,0.0,9.1182,0.0,78236.0,2012-02-16 11:53:47
16555392,2010-01-11 16:30:00,42,1.2 - 3.5 µm,15.723,0.0,0.012,0.0089,0.2797,0.20078,0.8116,0.0006,0.5109,0.005,0.0002,0.0,0.53,0.84,58.32,136.4661,0.3183,0.3045,0.8477,0.0,0.0142,0.437,0.838,0.0312,0.034,0.0477,3.5986,0.6019,0.0,0.346,0.476,90492.0,2010-01-12 17:38:12
1045403,2011-04-05 10:41:30,42,0.42 - 1.2 µm,2.902,0.0,0.0,0.0881,0.015,0.00125,0.1053,0.0858,0.3429,0.0008,0.0038,0.58,0.026,2.347,1166.94,12.7432,0.464,0.5069,1.6401,98.8718,0.0579,1.46,0.305,0.0,0.0053,0.0071,0.3736,6.8482,0.0,0.7846,0.0,0.0,2011-04-05 10:41:30
7502141,2010-01-11 16:30:00,42,0.05 - 0.14 µm,11.115,0.7348,0.0363,0.1491,0.0,0.4586,0.3565,0.0744,0.6601,0.0,0.0009,0.0,0.031,0.151,141.55,26.9851,0.7006,0.466,3.1227,34.867,0.1717,0.114,0.33,0.0,3.0736,0.0267,2.7999,0.1295,1.1,4.2779,0.543,261180.0,2010-01-14 17:03:00
4958056,2010-04-14 05:57:37,42,0.42 - 1.2 µm,66.681,0.2463,0.1563,0.0674,0.1216,0.07403,5.5373,0.0085,0.5662,0.004,0.0557,0.108,0.0,0.129,0.0,17.9156,0.3696,1.2594,1.4487,46.7535,0.0072,0.221,0.0,0.0,0.0557,0.0201,2.47,0.5408,12.3116,0.5612,0.0,261180.0,2010-04-17 06:30:37
5822378,2011-02-26 06:21:47,42,0.42 - 1.2 µm,8.536,0.5728,0.0097,0.0113,0.0,0.32651,0.8534,0.0603,0.3426,0.0,0.0,1.15,0.139,0.254,176.18,6.9788,0.0,0.3319,0.259,331.2452,0.1132,0.097,0.69,0.0,0.3062,0.0767,4.0236,0.4635,0.0,0.0,0.017,74792.0,2011-02-27 03:08:19
4927536,2010-04-06 14:29:14,42,0.14 - 0.42 µm,0.009,0.0461,0.0375,0.0177,0.0,0.17939,2.0694,0.0433,1.2905,0.0204,0.0021,0.238,0.039,3.483,1998.01,16.7055,0.0,0.0006,0.0048,74.1394,0.0072,0.176,0.887,0.1364,0.0,0.0,2.9291,7.46,1.8812,0.4917,0.0,170725.0,2010-04-08 13:54:39
13591984,2012-02-20 11:58:00,42,3.5 - 10 µm,0.009,0.1381,0.0141,0.0871,0.0,0.38384,0.0028,0.0496,0.902,0.0,0.0,0.059,0.0,0.807,199.22,94.6223,0.1106,0.0,0.0048,0.0,0.0072,1.399,1.195,1.0051,0.0417,0.0,6.3856,9.2718,0.0,1.3859,0.0,80420.0,2012-02-21 10:18:20
5509123,2011-12-13 08:29:16,42,3.5 - 10 µm,0.009,0.0869,0.0,0.0942,0.8618,0.83396,0.4674,0.1104,1.5385,0.0114,0.0,0.6,0.065,0.031,0.0,335.7324,0.0,0.4748,0.3685,141.7041,0.2642,0.01,1.859,0.0,0.0,0.0045,2.2708,0.0,0.0,0.0,0.0,89533.0,2011-12-14 09:21:29
16596951,2010-01-11 16:30:00,42,0.05 - 0.14 µm,13.424,0.0235,0.0166,0.1103,0.0625,0.00125,0.5789,0.0502,0.2997,0.0,0.0007,0.052,0.007,0.545,1769.87,0.0,0.0,0.3052,0.0048,42.1411,0.352,0.113,0.823,0.0,0.0,0.0194,1.8937,4.2669,0.0,8.8017,0.0,88483.0,2010-01-12 17:04:43
9541228,2012-02-14 20:12:50,42,0.42 - 1.2 µm,0.009,1.9678,0.0087,0.096,0.0,0.01069,16.9639,0.012,1.9799,0.0078,0.0027,0.135,0.256,0.24,3025.29,0.0,0.0,4.9336,1.1791,0.0,0.0072,0.056,0.381,0.0,0.0019,0.0062,0.6358,0.7174,5.2188,7.6681,0.0,0.0,2012-02-14 20:12:50
15694430,2010-01-30 15:19:58,42,1.2 - 3.5 µm,40.082,0.0,0.0,0.0039,0.0,0.07799,2.3374,0.1344,0.5845,0.0166,0.0,0.094,0.084,0.206,864.68,11.3052,0.0,0.0428,0.0048,0.0,0.0072,1.087,1.735,0.0,0.0244,0.0159,3.4024,10.8501,0.0,0.232,0.0,0.0,2010-01-30 15:19:58
7413793,2010-03-17 22:50:35,42,1.2 - 3.5 µm,0.009,0.1007,0.0155,0.2788,0.0,0.00125,4.1499,0.0006,1.879,0.009,0.0,0.0,0.197,1.351,497.58,124.8273,0.0,0.6063,0.0048,0.0,0.0072,0.221,2.59,0.0378,0.0457,0.0172,4.56,0.7556,0.0,0.0,0.0,99804.0,2010-03-19 02:33:59
2980059,2010-02-27 03:07:54,42,3.5 - 10 µm,0.009,0.3963,0.0016,0.0001,0.0,0.00125,0.3784,0.0298,0.6449,0.0,0.0019,0.0,0.004,0.299,12.02,13.9427,0.0,0.0,0.0048,0.0,0.0072,0.01,0.49,0.0,0.0298,0.026,4.3134,0.6597,0.0,0.2735,0.0,89871.0,2010-02-28 04:05:45
10927073,2010-01-11 16:30:00,42,0.14 - 0.42 µm,78.215,0.0,0.0009,0.0434,0.0207,0.06494,1.1422,0.0112,2.7425,0.009,0.0,0.76,0.008,0.213,0.0,53.8534,0.0,0.0,0.0048,53.2402,0.8491,0.525,2.364,0.0186,0.329,0.0,3.2127,0.2107,0.218,1.297,0.0,0.0,2010-01-11 16:30:00
12393122,2010-04-16 21:27:01,42,1.2 - 3.5 µm,63.528,0.0,0.0,0.0001,0.7601,0.23873,0.1398,0.0006,3.4462,0.0032,0.0,0.0,0.019,2.359,89.64,182.7478,0.2712,27.9324,15.1617,143.8534,0.6864,0.143,2.492,0.8519,0.0,0.1126,1.1385,0.1949,0.0,1.1474,0.047,86209.0,2010-04-17 21:23:50
2859947,2012-02-01 18:12:35,42,3.5 - 10 µm,116.095,0.195,0.0546,0.0841,0.1159,0.18687,1.2824,0.2678,3.5573,0.0196,0.0031,0.491,0.562,0.011,15.03,105.1392,0.3029,2.4933,1.6118,624.9485,0.1573,0.347,0.601,0.218,0.1869,0.1407,0.896,0.1897,0.0,1.7915,0.0,0.0,2012-02-01 18:12:35
14579804,2012-02-20 11:58:00,42,3.5 - 10 µm,9.819,0.2915,0.0091,0.0001,0.522,0.51477,0.5597,0.0006,2.3512,0.0006,0.0,0.0,0.027,0.021,287.49,9.0761,0.0,0.2638,0.0048,68.4212,0.0082,0.01,2.07,0.0692,0.0386,0.0009,37.1507,0.3811,0.0,0.6186,0.0,96691.0,2012-02-21 14:49:31
10078011,2010-03-24 04:47:37,42,1.2 - 3.5 µm,12.817,0.0,0.0,0.0201,0.3149,0.02405,0.7239,0.0006,1.7109,0.0021,0.0,0.081,0.023,0.3,7.4,23.8462,0.4243,0.1396,0.0048,0.0,0.7547,0.199,0.189,0.0,0.0614,0.0305,11.2913,5.023,0.0,3.8961,0.0,127719.0,2010-03-25 16:16:16
7341568,2010-02-12 11:37:54,42,0.05 - 0.14 µm,6.768,5.9097,0.0,0.0021,0.0457,0.00125,5.0118,0.0937,3.9135,0.0064,0.0,0.0,0.055,1.504,136.09,11.1774,0.0,9.5583,0.0048,403.1706,0.0072,0.271,2.319,0.0,0.025,0.0499,2.2112,0.3738,0.0,0.0,0.0,0.0,2010-02-12 11:37:54
15814752,2010-04-28 19:20:11,42,1.2 - 3.5 µm,0.009,0.5716,0.0,0.0344,0.0309,0.17693,0.0028,0.5528,0.1469,0.0194,0.0,0.046,0.033,0.0,1944.5,10.3133,0.0,0.4597,2.0364,8.8631,0.2416,0.117,2.614,0.2186,0.0,0.0372,3.0002,0.0,0.0,0.0,0.105,74385.0,2010-04-29 15:59:56
13299855,2010-01-21 23:24:41,42,0.14 - 0.42 µm,21.901,0.0,0.0127,0.0053,0.0267,0.06785,7.3404,0.2153,0.5663,0.01,0.0009,0.549,0.0,0.024,162.76,160.2131,0.6454,0.4196,68.8843,0.0,0.1572,0.441,0.694,0.1704,0.2026,0.0015,4.0501,47.495,0.0,0.6004,0.0,85125.0,2010-01-22 23:03:26
13183279,2012-01-14 09:34:13,42,1.2 - 3.5 µm,7.18,2.2242,0.0,0.0029,0.0199,0.67564,3.9781,0.0443,0.0,0.0036,0.0031,0.058,0.031,1.694,0.0,0.0,0.5177,0.2673,28.1671,117.256,0.5206,0.01,5.082,0.3328,0.0,0.0448,3.7633,0.6296,0.0,0.4336,0.166,0.0,2012-01-14 09:34:13
9254549,2012-01-28 06:21:37,42,0.05 - 0.14 µm,0.009,4.373,0.0083,0.5097,0.0,0.22871,0.313,0.0006,0.9643,0.0,0.0,0.237,0.017,0.086,1103.44,11.8101,0.0,0.2975,0.0048,36.1534,0.2823,0.01,0.0,0.1994,1.0798,0.0127,3.4356,0.1879,0.0,0.8407,0.0,87016.0,2012-01-29 06:31:53
14074578,2010-11-18 23:48:48,42,3.5 - 10 µm,0.406,6.8709,0.0,0.1151,0.0141,0.00125,1.9276,0.0006,1.4906,0.0036,0.0002,1.983,0.036,0.228,1941.1,22.5924,0.461,0.3807,0.0048,102.4989,0.0494,0.291,1.348,0.0,0.0254,0.0225,26.8907,1.0136,0.0,2.1554,0.0,0.0,2010-11-18 23:48:48
16327477,2012-02-20 11:58:00,42,3.5 - 10 µm,8.908,0.2607,0.0144,0.0125,0.0,0.92702,0.0028,0.1294,0.4519,0.0,0.0032,0.0,0.0,1.572,35.37,345.5748,0.2547,0.612,0.3671,147.2654,0.0072,0.144,0.548,0.0,0.0313,0.028,0.0,0.2242,0.0,0.0,0.0,0.0,2012-02-20 11:58:00
13166480,2010-03-09 12:48:27,42,1.2 - 3.5 µm,76.922,0.1841,0.0,0.1058,0.0215,0.88877,1.403,0.0846,2.7896,0.0056,0.0,0.08,0.065,0.119,13.22,8.9174,0.0,0.7997,9.4443,0.0,0.2476,0.01,0.913,0.1504,0.0,0.0197,2.1977,7.7755,4.1067,0.6836,0.0,81897.0,2010-03-10 11:33:24
13189796,2011-01-30 15:54:37,42,3.5 - 10 µm,0.009,0.4096,0.0062,0.113,0.0251,0.3164,2.4656,0.0006,0.4817,0.0244,0.0052,0.0,0.023,1.763,138.25,8.4949,0.3583,0.6084,0.0048,45.5072,0.0072,0.313,0.764,0.0,0.0,0.0,40.3347,0.5353,114.5518,1.2343,0.0,86695.0,2011-01-31 15:59:32
2903912,2011-03-14 17:55:24,42,1.2 - 3.5 µm,3.57,1.8901,0.0,0.1353,0.0,0.58917,0.9017,0.094,0.4331,0.0,0.0043,0.154,0.0,0.262,15.42,341.865,0.4316,0.0,0.1474,81.0629,0.0194,0.01,0.252,0.0,0.0523,0.0325,3.0174,4.3875,0.0,0.3823,0.0,0.0,2011-03-14 17:55:24
11365628,2011-02-05 10:37:38,42,0.42 - 1.2 µm,12.589,0.0,0.0,0.0955,0.0457,0.00125,4.8844,0.7502,1.0833,0.0071,0.0001,0.0,0.026,0.0,13.42,49.2005,0.0,0.3899,0.0048,0.0,0.0072,0.303,1.04,0.0,0.0,0.0287,1.0857,0.1882,0.0,0.0,0.0,159233.0,2011-02-07 06:51:31
6698831,2010-03-17 01:38:46,42,0.42 - 1.2 µm,0.009,1.4418,0.0018,0.0175,0.0,1.17103,0.3196,0.0555,4.7175,0.0,0.0,0.828,0.022,0.224,0.0,17.6608,0.5785,0.4624,0.0282,0.0,0.0072,0.01,1.03,1.5005,0.0,0.0128,4.6839,0.2966,0.0,4.0994,0.0,0.0,2010-03-17 01:38:46
9984399,2011-02-17 10:56:52,42,0.05 - 0.14 µm,8.13,0.0,0.0,0.2948,0.0,0.51921,0.0872,0.0006,3.8868,0.0,0.0006,0.153,0.008,0.0,18.36,19.7938,0.8603,0.3803,0.0048,135.2188,0.0275,0.193,1.723,0.0,0.0,0.035,4.7681,0.2068,0.0,0.0,0.0,78096.0,2011-02-18 08:38:28
5499367,2012-02-20 11:58:00,42,0.14 - 0.42 µm,6.842,0.7111,0.0115,0.3971,0.1628,1.08687,1.819,0.0465,0.0142,0.0001,0.0012,1.268,0.002,0.06,665.02,34.3216,0.0,0.3491,0.4284,0.0,0.0072,0.01,1.722,0.263,0.0075,0.0483,8.9328,0.2988,0.0,6.5177,7.169,94246.0,2012-02-21 14:08:46
13189553,2010-03-17 19:30:20,42,3.5 - 10 µm,43.745,0.0565,0.0,0.0001,0.1656,0.00125,2.2599,0.0006,0.4346,0.0519,0.0,0.13,0.002,0.27,0.0,21.3015,0.5091,0.5438,0.0048,0.0,0.0072,0.017,0.579,0.4021,0.0164,0.0639,175.998,0.5361,0.0,1.233,0.545,98043.0,2010-03-18 22:44:23
5395659,2011-01-13 16:09:45,42,0.05 - 0.14 µm,8.409,0.1647,0.0282,0.3364,0.8179,0.00125,2.4787,0.2236,1.0814,0.0037,0.0043,0.015,0.005,0.146,305.56,13.2092,0.6301,0.7725,0.0048,664.9499,0.0072,0.221,0.128,0.0,0.0157,0.2559,17.1066,0.4562,0.0,0.3648,0.946,0.0,2011-01-13 16:09:45
6695488,2010-05-22 16:22:08,42,3.5 - 10 µm,58.798,1.1658,0.0113,0.0218,0.1421,0.19958,12.4112,0.5419,0.6265,0.0118,0.0,0.0,0.01,0.478,0.0,9.1302,0.5275,0.4253,0.0048,0.0,0.0072,0.399,3.161,0.0,0.0272,0.0313,15.8871,0.0,1.1754,0.6247,0.0,97020.0,2010-05-23 19:19:08
208555,2010-05-01 11:51:08,42,0.05 - 0.14 µm,74.744,0.0264,0.0,0.5097,0.0654,0.89316,2.5739,0.0006,0.9249,0.0369,0.0032,0.0,0.0,0.0,1744.22,0.0,0.0,0.2137,1.1538,0.0,0.0072,0.01,0.809,0.2808,0.0118,0.0086,34.338,6.2312,0.0,0.0,0.0,98994.0,2010-05-02 15:21:02
13758231,2011-01-08 16:51:00,42,3.5 - 10 µm,5.712,0.0687,0.0147,0.0126,0.336,0.07926,0.2187,0.1248,0.0,0.1257,0.0,1.069,0.016,0.162,2065.87,21.2664,25.6294,0.7111,0.0048,0.0,0.7032,0.026,0.662,0.0,0.0949,0.0,51.235,0.5363,31.962,10.3642,0.0,17458.0,2011-01-08 21:41:58
6010323,2010-02-11 18:28:26,42,1.2 - 3.5 µm,10.368,1.3157,0.0,0.0001,0.0,0.21049,5.1045,0.012,3.1848,0.0,0.0,0.665,0.0,0.206,304.51,109.0579,0.0,0.1431,0.6841,0.0,0.0176,0.01,1.819,0.0,3.461,0.0141,1.4945,3.3145,0.0,0.7911,0.0,79271.0,2010-02-12 16:29:37
5538176,2012-01-20 15:27:20,42,0.42 - 1.2 µm,47.921,0.1507,0.0055,0.0001,0.0115,0.09014,13.2159,0.4392,1.9441,0.0,0.0,0.0,0.0,0.238,116.17,0.0,0.1224,0.2461,0.0048,0.0,0.3908,0.01,2.338,0.2236,0.0469,0.025,3.7807,0.3802,0.9892,0.0,0.0,82155.0,2012-01-21 14:16:35
7367184,2012-02-20 11:58:00,42,0.42 - 1.2 µm,10.336,0.3135,0.0159,0.0047,0.0,0.47789,2.6179,0.065,0.3056,0.0041,0.0018,1.15,0.08,0.474,129.76,17.7972,1.4348,0.4435,0.0048,162.4999,0.0072,0.01,3.021,0.0,0.0,0.0821,2.0345,0.09,0.0,0.0,0.108,97573.0,2012-02-21 15:04:13
2343654,2012-02-20 11:58:00,42,3.5 - 10 µm,6.626,0.0,0.0,0.0373,0.257,0.00125,0.6312,0.282,0.2024,0.0037,0.005,0.277,0.002,0.355,306.93,360.6817,0.4231,0.7652,0.0048,0.0,0.0072,0.456,0.016,0.0326,0.0,0.0509,4.0939,0.517,0.0,106.927,0.606,85295.0,2012-02-21 11:39:35
14908970,2012-02-20 11:58:00,42,1.2 - 3.5 µm,3.349,0.0,0.0217,0.0077,0.0,0.00125,0.3514,0.5772,0.0,0.0036,0.0013,0.602,0.019,0.043,1029.96,17.3999,0.4861,0.5889,2.2169,309.1553,0.024,0.43,1.803,0.1931,0.1523,0.0183,3.612,0.0,5.2132,0.0,0.0,97476.0,2012-02-21 15:02:36
